State,Education,TimeFrame,Data
Wisconsin,Not a high school graduate,2015,0.07
Wisconsin,Bachelor's Degree,2014,0.21
Wisconsin,Associate's Degree,2014,0.12
Wisconsin,High school diploma or GED,2014,0.51
Wisconsin,Not a high school graduate,2014,0.07
Wisconsin,Graduate degree,2013,0.1
Wisconsin,Bachelor's Degree,2013,0.2
Wisconsin,Associate's Degree,2013,0.11
Wisconsin,High school diploma or GED,2013,0.51
Wisconsin,Not a high school graduate,2013,0.08
Wisconsin,Graduate degree,2012,0.1
Wisconsin,Bachelor's Degree,2012,0.2
Wisconsin,Associate's Degree,2012,0.12
Wisconsin,High school diploma or GED,2012,0.52
Wisconsin,Not a high school graduate,2012,0.07
Wisconsin,Graduate degree,2011,0.09
Wisconsin,Bachelor's Degree,2011,0.19
Wisconsin,Associate's Degree,2011,0.11
Wisconsin,High school diploma or GED,2011,0.53
Wisconsin,Not a high school graduate,2011,0.08
Wisconsin,Bachelor's Degree,2010,0.19
Wisconsin,Graduate degree,2010,0.09
Wisconsin,Associate's Degree,2010,0.11
Wisconsin,High school diploma or GED,2010,0.53
Wisconsin,Not a high school graduate,2010,0.08
Wisconsin,Graduate degree,2009,0.09
Wisconsin,Bachelor's Degree,2009,0.19
Wisconsin,Associate's Degree,2009,0.1
Wisconsin,High school diploma or GED,2009,0.54
Wisconsin,Graduate degree,2008,0.09
Wisconsin,Not a high school graduate,2009,0.08
Wisconsin,Bachelor's Degree,2008,0.19
Wisconsin,Associate's Degree,2008,0.1
Wisconsin,High school diploma or GED,2008,0.54
Wisconsin,Not a high school graduate,2008,0.08
Wisconsin,Graduate degree,2007,0.09
Wisconsin,Bachelor's Degree,2007,0.19
Wisconsin,Associate's Degree,2007,0.1
Wisconsin,High school diploma or GED,2007,0.54
Wisconsin,Not a high school graduate,2007,0.08
Wisconsin,Graduate degree,2006,0.09
Wisconsin,Bachelor's Degree,2006,0.19
Wisconsin,Associate's Degree,2006,0.1
Wisconsin,High school diploma or GED,2006,0.54
Wisconsin,Not a high school graduate,2006,0.09
Wisconsin,Graduate degree,2005,0.09
Wisconsin,Bachelor's Degree,2005,0.19
Wisconsin,Associate's Degree,2005,0.1
Wisconsin,High school diploma or GED,2005,0.54
Wisconsin,Not a high school graduate,2005,0.08
Wisconsin,Graduate degree,2004,0.08
Wisconsin,Bachelor's Degree,2004,0.18
Wisconsin,Associate's Degree,2004,0.1
Wisconsin,High school diploma or GED,2004,0.54
Wisconsin,Not a high school graduate,2004,0.1
Wisconsin,Graduate degree,2003,0.09
Wisconsin,Bachelor's Degree,2003,0.17
Wisconsin,Associate's Degree,2003,0.1
Wisconsin,High school diploma or GED,2003,0.55
Wisconsin,Not a high school graduate,2003,0.09
Wisconsin,Graduate degree,2002,0.08
Wisconsin,Bachelor's Degree,2002,0.18
Wisconsin,Associate's Degree,2002,0.09
Wisconsin,High school diploma or GED,2002,0.56
Wisconsin,Not a high school graduate,2002,0.1
Wisconsin,Graduate degree,2001,0.08
Wisconsin,Bachelor's Degree,2001,0.18
Wisconsin,Associate's Degree,2001,0.09
Wisconsin,High school diploma or GED,2001,0.56
Wisconsin,Not a high school graduate,2001,0.1
Wisconsin,Bachelor's Degree,2000,0.18
Wisconsin,Graduate degree,2000,0.07
Wisconsin,Associate's Degree,2000,0.08
Wisconsin,High school diploma or GED,2000,0.56
West Virginia,Graduate degree,2017,0.08
West Virginia,Not a high school graduate,2018,0.1
West Virginia,High school diploma or GED,2018,0.59
West Virginia,Associate's Degree,2018,0.09
West Virginia,Bachelor's Degree,2018,0.14
West Virginia,Graduate degree,2018,0.08
Wisconsin,Not a high school graduate,2000,0.1
West Virginia,Bachelor's Degree,2017,0.13
West Virginia,Associate's Degree,2017,0.08
West Virginia,High school diploma or GED,2017,0.6
West Virginia,Not a high school graduate,2017,0.1
West Virginia,Graduate degree,2016,0.08
West Virginia,Bachelor's Degree,2016,0.14
West Virginia,Associate's Degree,2016,0.08
West Virginia,High school diploma or GED,2016,0.58
West Virginia,Not a high school graduate,2016,0.12
West Virginia,Graduate degree,2015,0.08
West Virginia,Bachelor's Degree,2015,0.13
West Virginia,Associate's Degree,2015,0.08
West Virginia,High school diploma or GED,2015,0.6
West Virginia,Not a high school graduate,2015,0.11
West Virginia,Graduate degree,2014,0.08
West Virginia,Bachelor's Degree,2014,0.13
West Virginia,Associate's Degree,2014,0.08
West Virginia,High school diploma or GED,2014,0.6
West Virginia,Not a high school graduate,2014,0.12
West Virginia,Graduate degree,2013,0.08
West Virginia,Bachelor's Degree,2013,0.13
West Virginia,Associate's Degree,2013,0.08
West Virginia,High school diploma or GED,2013,0.59
West Virginia,Not a high school graduate,2013,0.13
West Virginia,Graduate degree,2012,0.08
West Virginia,Bachelor's Degree,2012,0.13
West Virginia,Associate's Degree,2012,0.07
West Virginia,High school diploma or GED,2012,0.6
West Virginia,Graduate degree,2011,0.07
West Virginia,Not a high school graduate,2012,0.12
West Virginia,Bachelor's Degree,2011,0.13
West Virginia,Associate's Degree,2011,0.07
West Virginia,High school diploma or GED,2011,0.6
West Virginia,Not a high school graduate,2011,0.12
West Virginia,Graduate degree,2010,0.07
West Virginia,Bachelor's Degree,2010,0.12
West Virginia,Associate's Degree,2010,0.07
West Virginia,High school diploma or GED,2010,0.61
West Virginia,Not a high school graduate,2010,0.13
West Virginia,Graduate degree,2009,0.07
West Virginia,Bachelor's Degree,2009,0.12
West Virginia,Associate's Degree,2009,0.07
West Virginia,High school diploma or GED,2009,0.61
West Virginia,Graduate degree,2008,0.07
West Virginia,Not a high school graduate,2009,0.13
West Virginia,Bachelor's Degree,2008,0.12
West Virginia,Associate's Degree,2008,0.07
West Virginia,High school diploma or GED,2008,0.61
West Virginia,Not a high school graduate,2008,0.14
West Virginia,Graduate degree,2007,0.07
West Virginia,Bachelor's Degree,2007,0.12
West Virginia,Associate's Degree,2007,0.07
West Virginia,High school diploma or GED,2007,0.6
West Virginia,Not a high school graduate,2007,0.14
West Virginia,Graduate degree,2006,0.07
West Virginia,Bachelor's Degree,2006,0.11
West Virginia,Associate's Degree,2006,0.07
West Virginia,High school diploma or GED,2006,0.61
West Virginia,Not a high school graduate,2006,0.14
West Virginia,Graduate degree,2005,0.07
West Virginia,Bachelor's Degree,2005,0.11
West Virginia,High school diploma or GED,2005,0.61
West Virginia,Associate's Degree,2005,0.06
West Virginia,Not a high school graduate,2005,0.14
West Virginia,Graduate degree,2004,0.06
West Virginia,Bachelor's Degree,2004,0.11
West Virginia,Associate's Degree,2004,0.06
West Virginia,High school diploma or GED,2004,0.61
West Virginia,Not a high school graduate,2004,0.15
West Virginia,Graduate degree,2003,0.07
West Virginia,Bachelor's Degree,2003,0.12
West Virginia,Associate's Degree,2003,0.06
West Virginia,High school diploma or GED,2003,0.59
West Virginia,Not a high school graduate,2003,0.16
West Virginia,Graduate degree,2002,0.07
West Virginia,Bachelor's Degree,2002,0.11
West Virginia,Associate's Degree,2002,0.06
West Virginia,High school diploma or GED,2002,0.6
West Virginia,Graduate degree,2001,0.06
West Virginia,Not a high school graduate,2002,0.16
West Virginia,Bachelor's Degree,2001,0.1
West Virginia,Associate's Degree,2001,0.05
West Virginia,High school diploma or GED,2001,0.59
West Virginia,Not a high school graduate,2001,0.19
West Virginia,Graduate degree,2000,0.06
West Virginia,Bachelor's Degree,2000,0.1
West Virginia,Associate's Degree,2000,0.05
West Virginia,High school diploma or GED,2000,0.6
West Virginia,Not a high school graduate,2000,0.2
Washington,Graduate degree,2017,0.13
Washington,Bachelor's Degree,2017,0.23
Washington,Associate's Degree,2017,0.11
Washington,Not a high school graduate,2018,0.08
Washington,High school diploma or GED,2018,0.43
Washington,Associate's Degree,2018,0.11
Washington,Bachelor's Degree,2018,0.24
Washington,Graduate degree,2018,0.14
Washington,High school diploma or GED,2017,0.45
Washington,Graduate degree,2016,0.13
Washington,Not a high school graduate,2017,0.08
Washington,Bachelor's Degree,2016,0.23
Washington,Associate's Degree,2016,0.1
Washington,High school diploma or GED,2016,0.45
Washington,Not a high school graduate,2016,0.09
Washington,Graduate degree,2015,0.12
Washington,Bachelor's Degree,2015,0.23
Washington,Associate's Degree,2015,0.1
Washington,High school diploma or GED,2015,0.46
Washington,Not a high school graduate,2015,0.09
Washington,Graduate degree,2014,0.12
Washington,Bachelor's Degree,2014,0.22
Washington,Associate's Degree,2014,0.11
Washington,High school diploma or GED,2014,0.46
Washington,Not a high school graduate,2014,0.09
Washington,Graduate degree,2013,0.12
Washington,Bachelor's Degree,2013,0.22
Washington,Associate's Degree,2013,0.1
Washington,High school diploma or GED,2013,0.47
Washington,Not a high school graduate,2013,0.09
Washington,Graduate degree,2012,0.11
Washington,Bachelor's Degree,2012,0.21
Washington,Associate's Degree,2012,0.1
Washington,High school diploma or GED,2012,0.48
Washington,Not a high school graduate,2012,0.09
Washington,Graduate degree,2011,0.12
Washington,Bachelor's Degree,2011,0.21
Washington,Associate's Degree,2011,0.11
Washington,High school diploma or GED,2011,0.48
Washington,Not a high school graduate,2011,0.09
Washington,Graduate degree,2010,0.11
Washington,Bachelor's Degree,2010,0.21
Washington,High school diploma or GED,2010,0.48
Washington,Associate's Degree,2010,0.1
Washington,Not a high school graduate,2010,0.09
Washington,Graduate degree,2009,0.11
Washington,Bachelor's Degree,2009,0.21
Washington,Associate's Degree,2009,0.1
Washington,High school diploma or GED,2009,0.48
Washington,Not a high school graduate,2009,0.09
Washington,Graduate degree,2008,0.11
Washington,Bachelor's Degree,2008,0.21
Washington,Associate's Degree,2008,0.1
Washington,High school diploma or GED,2008,0.49
Washington,Not a high school graduate,2008,0.09
Washington,Graduate degree,2007,0.11
Washington,Bachelor's Degree,2007,0.21
Washington,Associate's Degree,2007,0.11
Washington,High school diploma or GED,2007,0.48
Washington,Not a high school graduate,2007,0.09
Washington,Graduate degree,2006,0.11
Washington,Bachelor's Degree,2006,0.21
Washington,Associate's Degree,2006,0.1
Washington,High school diploma or GED,2006,0.48
Washington,Not a high school graduate,2006,0.1
Washington,Graduate degree,2005,0.11
Washington,Bachelor's Degree,2005,0.21
Washington,Associate's Degree,2005,0.1
Washington,High school diploma or GED,2005,0.49
Washington,Not a high school graduate,2005,0.1
Washington,Graduate degree,2004,0.11
Washington,Bachelor's Degree,2004,0.22
Washington,Associate's Degree,2004,0.09
Washington,High school diploma or GED,2004,0.49
Washington,Not a high school graduate,2004,0.09
Washington,Graduate degree,2003,0.1
Washington,Bachelor's Degree,2003,0.21
Washington,Associate's Degree,2003,0.09
Washington,High school diploma or GED,2003,0.5
Washington,Not a high school graduate,2003,0.09
Washington,Graduate degree,2002,0.1
Washington,Bachelor's Degree,2002,0.21
Washington,Associate's Degree,2002,0.1
Washington,High school diploma or GED,2002,0.5
Washington,Graduate degree,2001,0.1
Washington,Not a high school graduate,2002,0.09
Washington,Bachelor's Degree,2001,0.21
Washington,Associate's Degree,2001,0.09
Washington,High school diploma or GED,2001,0.5
Washington,Not a high school graduate,2001,0.09
Washington,Graduate degree,2000,0.11
Washington,Bachelor's Degree,2000,0.2
Washington,Associate's Degree,2000,0.09
Washington,High school diploma or GED,2000,0.51
Washington,Not a high school graduate,2000,0.09
Virginia,Not a high school graduate,2018,0.09
Virginia,High school diploma or GED,2018,0.42
Virginia,Associate's Degree,2018,0.08
Virginia,Bachelor's Degree,2018,0.24
Virginia,Graduate degree,2018,0.17
Virginia,Graduate degree,2017,0.17
Virginia,Bachelor's Degree,2017,0.24
Virginia,Associate's Degree,2017,0.08
Virginia,High school diploma or GED,2017,0.42
Virginia,Not a high school graduate,2017,0.09
Virginia,Graduate degree,2016,0.17
Virginia,Bachelor's Degree,2016,0.23
Virginia,Associate's Degree,2016,0.08
Virginia,High school diploma or GED,2016,0.43
Virginia,Graduate degree,2015,0.16
Virginia,Not a high school graduate,2016,0.09
Virginia,Bachelor's Degree,2015,0.23
Virginia,Associate's Degree,2015,0.08
Virginia,High school diploma or GED,2015,0.44
Virginia,Not a high school graduate,2015,0.09
Virginia,Graduate degree,2014,0.16
Virginia,Bachelor's Degree,2014,0.23
Virginia,Associate's Degree,2014,0.08
Virginia,High school diploma or GED,2014,0.44
Virginia,Not a high school graduate,2014,0.1
Virginia,Graduate degree,2013,0.15
Virginia,Bachelor's Degree,2013,0.23
Virginia,Associate's Degree,2013,0.08
Virginia,High school diploma or GED,2013,0.44
Virginia,Not a high school graduate,2013,0.09
Virginia,Graduate degree,2012,0.15
Virginia,Bachelor's Degree,2012,0.22
Virginia,Associate's Degree,2012,0.08
Virginia,High school diploma or GED,2012,0.45
Virginia,Not a high school graduate,2012,0.1
Virginia,Graduate degree,2011,0.15
Virginia,Bachelor's Degree,2011,0.22
Virginia,Associate's Degree,2011,0.08
Virginia,High school diploma or GED,2011,0.45
Virginia,Graduate degree,2010,0.15
Virginia,Not a high school graduate,2011,0.1
Virginia,Bachelor's Degree,2010,0.22
Virginia,Associate's Degree,2010,0.07
Virginia,High school diploma or GED,2010,0.45
Virginia,Not a high school graduate,2010,0.11
Virginia,Graduate degree,2009,0.15
Virginia,Bachelor's Degree,2009,0.21
Virginia,Associate's Degree,2009,0.07
Virginia,High school diploma or GED,2009,0.46
Virginia,Graduate degree,2008,0.14
Virginia,Not a high school graduate,2009,0.11
Virginia,Bachelor's Degree,2008,0.22
Virginia,High school diploma or GED,2008,0.45
Virginia,Associate's Degree,2008,0.08
Virginia,Not a high school graduate,2008,0.11
Virginia,Graduate degree,2007,0.14
Virginia,Bachelor's Degree,2007,0.21
Virginia,Associate's Degree,2007,0.07
Virginia,High school diploma or GED,2007,0.46
Virginia,Graduate degree,2006,0.14
Virginia,Not a high school graduate,2007,0.11
Virginia,Bachelor's Degree,2006,0.21
Virginia,Associate's Degree,2006,0.07
Virginia,High school diploma or GED,2006,0.46
Virginia,Not a high school graduate,2006,0.11
Virginia,Graduate degree,2005,0.14
Virginia,Bachelor's Degree,2005,0.21
Virginia,Associate's Degree,2005,0.07
Virginia,High school diploma or GED,2005,0.46
Virginia,Not a high school graduate,2005,0.11
Virginia,Graduate degree,2004,0.14
Virginia,Bachelor's Degree,2004,0.21
Virginia,Associate's Degree,2004,0.07
Virginia,High school diploma or GED,2004,0.46
Virginia,Not a high school graduate,2004,0.12
Virginia,Graduate degree,2003,0.13
Virginia,Bachelor's Degree,2003,0.21
Virginia,Associate's Degree,2003,0.07
Virginia,High school diploma or GED,2003,0.46
Virginia,Graduate degree,2002,0.14
Virginia,Not a high school graduate,2003,0.12
Virginia,Bachelor's Degree,2002,0.2
Virginia,High school diploma or GED,2002,0.47
Virginia,Associate's Degree,2002,0.06
Virginia,Graduate degree,2001,0.13
Virginia,Not a high school graduate,2002,0.13
Virginia,Bachelor's Degree,2001,0.21
Virginia,Associate's Degree,2001,0.07
Virginia,High school diploma or GED,2001,0.46
Virginia,Not a high school graduate,2001,0.13
Virginia,Graduate degree,2000,0.13
Virginia,Bachelor's Degree,2000,0.2
Virginia,Associate's Degree,2000,0.07
Virginia,High school diploma or GED,2000,0.47
Vermont,Graduate degree,2017,0.15
Vermont,Not a high school graduate,2018,0.05
Vermont,High school diploma or GED,2018,0.45
Vermont,Associate's Degree,2018,0.09
Vermont,Bachelor's Degree,2018,0.25
Vermont,Graduate degree,2018,0.15
Virginia,Not a high school graduate,2000,0.14
Vermont,Bachelor's Degree,2017,0.24
Vermont,Associate's Degree,2017,0.09
Vermont,High school diploma or GED,2017,0.46
